,city,date,product,prodcode,quantity,weight_lb,price_usd
0,"Washington, DC",Jan 23,Orange,4012,488,7.030766197154299,3.449443832295947
1,"Washington, DC",Jan 23,Onion,4159,375,8.946165113779717,4.887078310502694
2,"Washington, DC",Jan 23,Blueberries,4240,138,6.069246500288137,1.7929722599452362
3,"Washington, DC",Jan 23,Apple (Fuji),4131,222,9.864503194298596,1.1647591130109505
4,"Washington, DC",Jan 23,Apple (Gala),4134,213,8.40821201929357,2.575294434116222
5,"Washington, DC",Jan 23,Orange,4012,454,2.150839944928885,2.8293818870093674
6,"Washington, DC",Jan 23,Kiwi,4030,460,8.11354536190629,4.029070588899777
7,"Washington, DC",Jan 23,Corn,4078,438,9.396989869163372,3.664594501280226
8,"Washington, DC",Jan 23,Banana,4011,306,6.857852229638957,4.7310204180190345
9,"Washington, DC",Jan 23,Apricot,3302,268,4.630929314368405,2.2016469466267155
10,"Washington, DC",Jan 23,Cucumber,4062,427,7.446949510020205,4.5678008358459925
11,"Washington, DC",Jan 23,Orange,4012,248,9.855521212029272,4.272509722528048
12,"Washington, DC",Jan 23,Kiwi,4030,439,3.2788636527955535,1.194024034217
13,"Washington, DC",Jan 23,Avocado,4225,144,9.548839700990357,4.849126270995476
14,"Washington, DC",Jan 23,Tomato,4796,421,6.836318406253122,5.888008855190129
15,"Washington, DC",Jan 23,Kiwi,4030,253,1.1785893869353459,4.692812300659717
16,"Washington, DC",Jan 23,Apple (Fuji),4131,366,9.592910500848667,2.1015434068627656
17,"Washington, DC",Jan 23,Kiwi,4030,366,8.567812914028764,1.7637368968222291
18,"Washington, DC",Jan 23,Lychee,4309,297,3.2003661072114484,5.885869806306437
19,"Washington, DC",Jan 23,Eggplant,4081,221,6.73777826523874,5.177383587835357
20,"Washington, DC",Jan 23,Corn,4078,389,6.873477432178334,2.191215432737954
21,"Washington, DC",Jan 23,Eggplant,4081,428,7.675732949818485,2.441086664935574
22,"Washington, DC",Jan 23,Grapes,4272,407,9.693293680925855,1.9811879176646472
23,"Washington, DC",Jan 23,Banana,4011,185,3.756938945385628,5.806472735852004
24,"Washington, DC",Jan 23,Tomato,4796,320,4.2582510218489915,1.9342601120239125
25,"Washington, DC",Jan 23,Eggplant,4081,205,10.311580389668235,3.4186194552108646
26,"Washington, DC",Jan 23,Apple (Fuji),4131,401,7.524418708612211,3.5253903263015673
27,"Washington, DC",Jan 23,Banana,4011,445,10.29643439226784,3.4821682324633003
28,"Washington, DC",Jan 23,Lemon,4958,113,8.047107793111355,2.9349105605157093
29,"Washington, DC",Jan 23,Lemon,4958,137,7.847273837961257,4.8079160911962395
30,"Washington, DC",Jan 23,Cucumber,4062,219,7.130212051002309,4.946021722769365
31,"Washington, DC",Jan 23,Strawberries,4323,412,4.116691420576536,2.8313051498495043
32,"Washington, DC",Jan 23,Apricot,3302,304,4.96143916125875,6.2481464892858645
33,"Washington, DC",Jan 23,Orange,4012,295,4.1071588189341135,1.8686840001260863
34,"Washington, DC",Jan 23,Cucumber,4062,116,8.702077897731215,2.7280159858288244
35,"Washington, DC",Jan 23,Strawberries,4323,467,6.4423651352524764,1.1617606169544161
36,"Washington, DC",Jan 23,Eggplant,4081,328,1.515139291714877,6.426144226826728
37,"Washington, DC",Jan 23,Pear,4412,446,1.2455869957339019,3.645251571107656
38,"Washington, DC",Jan 23,Lychee,4309,421,4.07886130323168,2.0066395029658453
39,"Washington, DC",Jan 23,Cucumber,4062,287,1.7590528012020514,3.6937769026495517
40,"Washington, DC",Jan 23,Apple (Fuji),4131,243,8.41935887951404,1.7499439724721015
41,"Washington, DC",Jan 23,Apple (Gala),4134,252,10.585457324399613,5.042637139814906
42,"Washington, DC",Jan 23,Apricot,3302,241,5.571613201941364,6.078513606009074
43,"Washington, DC",Jan 23,Corn,4078,182,2.0229219906032085,4.696295503433794
44,"Washington, DC",Jan 23,Cucumber,4062,219,10.3324257025728,5.7381015013903385
45,"Washington, DC",Jan 23,Tomato,4796,447,7.990587543579751,2.307343519316055
46,"Washington, DC",Jan 23,Apricot,3302,128,7.849833693192341,5.776972010754981
47,"Washington, DC",Jan 23,Avocado,4225,299,9.543316150433384,3.325932016968727
48,"Washington, DC",Jan 23,Apricot,3302,327,10.149853078601883,5.045061837439426
49,"Washington, DC",Jan 23,Banana,4011,440,4.842168704955839,5.91335872237105
50,"Washington, DC",Jan 23,Kiwi,4030,155,10.722300522844307,6.494051726441831
51,"Washington, DC",Jan 23,Lemon,4958,251,6.552885296405294,3.4895711723016576
52,"Washington, DC",Jan 23,Grapes,4272,160,3.8577590080676605,6.338969792379067
53,"Washington, DC",Jan 23,Lemon,4958,206,9.450850419071504,2.2560524145606906
54,"Washington, DC",Jan 23,Apricot,3302,325,4.422530447877944,6.154378333152272
55,"Washington, DC",Jan 23,Onion,4159,286,8.585326695977711,6.254861663933844
56,"Washington, DC",Jan 23,Apple (Gala),4134,139,4.564520288677887,3.379064712463878
57,"Washington, DC",Jan 23,Orange,4012,374,1.9669823995092885,2.4019127799198032
58,"Washington, DC",Jan 23,Peach,4404,355,10.13925731489435,2.3868979793274776
59,"Washington, DC",Jan 23,Onion,4159,235,10.954982893541455,5.054078549752012
60,"Washington, DC",Jan 23,Mushroom,4650,137,6.936401340900921,5.954343673214317
61,"Washington, DC",Jan 23,Strawberries,4323,117,6.4163464025361465,3.3885175416013227
62,"Washington, DC",Jan 23,Apple (Gala),4134,412,2.4213880087016153,6.1499053559033205
63,"Washington, DC",Jan 23,Avocado,4225,194,4.818486341624521,2.7924106118967758
64,"Washington, DC",Jan 23,Banana,4011,154,5.620473107369617,2.8125802387017758
65,"Washington, DC",Jan 23,Blueberries,4240,201,10.940914614428767,3.8041951338760556
66,"Washington, DC",Jan 23,Mushroom,4650,359,5.921591529785656,1.231119728088379
67,"Washington, DC",Jan 23,Apricot,3302,275,5.9803703080629935,1.9163616401143373
68,"Washington, DC",Jan 23,Grapes,4272,376,6.381084977881984,3.762355637876317
69,"Washington, DC",Jan 23,Apple (Fuji),4131,322,1.254437347338535,1.2044062167638914
70,"Washington, DC",Jan 23,Peach,4404,293,4.1682010103017095,6.299369890382514
71,"Washington, DC",Jan 23,Orange,4012,309,2.5758574581006544,3.9567576056811964
72,"Washington, DC",Jan 23,Eggplant,4081,182,2.619654345116578,4.663282951014117
73,"Washington, DC",Jan 23,Corn,4078,409,8.702124221785926,4.225029671704397
74,"Washington, DC",Jan 23,Orange,4012,347,1.5602210632991047,4.147804497997277
75,"Washington, DC",Jan 23,Lemon,4958,260,2.614061321155168,2.321550094196573
76,"Washington, DC",Jan 23,Avocado,4225,170,4.988002331275493,3.028047067252919
77,"Washington, DC",Jan 23,Cucumber,4062,442,10.057435432332568,5.729032692988404
78,"Washington, DC",Jan 23,Blueberries,4240,370,3.007277381140739,6.029264785256237
79,"Washington, DC",Jan 23,Peach,4404,409,7.2870841230731465,3.7073112750891597
80,"Washington, DC",Jan 23,Strawberries,4323,444,2.5868007617071274,5.706205344782211
81,"Washington, DC",Jan 23,Lemon,4958,355,2.203902392019518,4.306346525694244
82,"Washington, DC",Jan 23,Lemon,4958,198,3.02772494382225,1.6461391183780507
83,"Washington, DC",Jan 23,Lychee,4309,410,5.734230247419328,3.2210603839717806
84,"Washington, DC",Jan 23,Avocado,4225,488,4.648094613663853,4.155224110838026
85,"Washington, DC",Jan 23,Onion,4159,205,6.005869029811584,5.092666239151732
86,"Washington, DC",Jan 23,Onion,4159,312,1.103439288493246,4.718995855096728
87,"Washington, DC",Jan 23,Peach,4404,343,5.156798844761216,5.629213184607216
